,error_rf,error_kdf,kappa_rf,kappa_kdf,ece_rf,ece_kdf,fold,sample
0,0.391875,0.5084375,0.2048282736194739,-0.015241405160490707,0.12046875000000001,0.3133396329742181,0,4
1,0.4810641627543036,0.48888888888888893,0.029423399920755867,0.01515490932830892,0.15050516431924882,0.37010291774097637,0,8
2,0.36870109546165886,0.5032863849765258,0.2625382250797908,0.004715127701375277,0.10508012519561818,0.343436201465335,0,16
3,0.4713615023474178,0.4931142410015649,0.058416711054211444,0.005828844394755561,0.1239205007824726,0.338957211409,0,34
4,0.5103286384976526,0.47824726134585294,-0.024704200610787173,0.024286205710354326,0.1717339593114241,0.2694707307544794,0,69
5,0.43390625,0.47578125,0.12684515260804025,0.04324350525580055,0.1346975,0.38136955851419196,0,142
6,0.402660406885759,0.4410015649452269,0.19466744249979331,0.10845236173268227,0.16225727699530518,0.33148131966716077,0,291
7,0.35289514866979654,0.48137715179968693,0.2890648691689069,0.036408148595040025,0.09108575899843505,0.40165800385806544,0,596
8,0.3870109546165884,0.4178403755868545,0.22730514890706655,0.1524831536910749,0.09576776212832551,0.33406985144232093,0,1219
9,0.4450704225352113,0.5061032863849765,0.10181496832068745,-0.030252285490882234,0.12476557120500782,0.42855828873056245,0,2491
10,0.40359375000000003,0.4096875,0.18079710765286994,0.17031494818087944,0.0913828125,0.3510567583182887,1,4
11,0.3402190923317684,0.374491392801252,0.3183989734199731,0.25313854435018257,0.1099035993740219,0.3149536807447435,1,8
12,0.28231611893583725,0.43302034428794994,0.4338861623614319,0.12915128834396683,0.09229890453834118,0.38513211015249077,1,16
13,0.3364632237871675,0.3904538341158059,0.3252790559309917,0.2157569056471908,0.07861846635367763,0.3381800460719275,1,34
14,0.4183098591549296,0.5485133020344288,0.15717946591209592,-0.09740348158732029,0.12829733959311423,0.4973777633026767,1,69
15,0.33703125,0.39359375,0.31311374663066716,0.20807711742381643,0.10170781249999998,0.3355006496887488,1,142
16,0.2730829420970266,0.38622848200312987,0.45357740669458924,0.23173816728007327,0.09298247261345853,0.3208457797976753,1,291
17,0.2414710485133021,0.43395931142410016,0.5155444201119533,0.13928546798599198,0.1142021909233177,0.390591336934519,1,596
18,0.27981220657276995,0.39655712050078246,0.4418937714277762,0.20835748081099034,0.08586353677621282,0.35655580998245406,1,1219
19,0.3716744913928013,0.5413145539906103,0.248739972904575,-0.07542502665804998,0.1481906103286385,0.5079811959348824,1,2491
20,0.21218750000000003,0.27749999999999997,0.5677038781442708,0.43914496627173294,0.1257434375,0.21132421286315206,2,4
