,error_rf,error_kdf,kappa_rf,kappa_kdf,ece_rf,ece_kdf,fold,sample
0,0.27882882882882887,0.4878378378378379,0.17466266829016036,0.08294823450889033,0.20543243243243242,0.47374349080510364,0,4
1,0.4036036036036036,0.4454954954954956,0.03546604162173646,0.042322117271530416,0.21523333333333333,0.423372160612358,0,7
2,0.41576576576576585,0.4734234234234235,0.07073913845026718,0.05038553892379525,0.23936486486486488,0.46161774473957795,0,13
3,0.30540540540540545,0.3653153153153153,0.12784305248829764,0.08115208331080603,0.20023423423423425,0.3533515231556294,0,24
4,0.24751131221719452,0.3226244343891403,0.001889212628392678,0.020704919800976627,0.12409683257918554,0.3160914591152886,0,43
5,0.43828828828828825,0.4797297297297297,0.09368471476168856,0.009893961233011127,0.2276513513513514,0.4507749654388637,0,79
6,0.5099099099099098,0.43873873873873875,-0.009300243540365526,0.037484241148114904,0.2506558558558558,0.4357392331512037,0,144
7,0.39774774774774774,0.46621621621621623,0.06920703326994161,0.035615160594578664,0.2112198198198198,0.45055238118695123,0,261
8,0.3882882882882883,0.4243243243243243,0.06010009607947357,0.040330838753412854,0.2383423423423423,0.4111242480045404,0,475
9,0.23167420814479636,0.1760180995475113,-0.0032737512004358815,0.0013313966015524148,0.14318823529411767,0.17449056268086102,0,865
10,0.4891891891891892,0.44324324324324327,0.08812251839334787,0.09582949855989517,0.26499459459459457,0.4295223266510588,1,4
11,0.4495495495495495,0.37342342342342344,0.0377902396652365,0.017334374879179194,0.2031576576576577,0.3698400862252814,1,7
12,0.427027027027027,0.29684684684684687,0.08796752265288252,0.1339076704154508,0.21381621621621621,0.2938554007510085,1,13
13,0.39144144144144144,0.3301801801801802,0.12801116113340213,0.12829201871889545,0.20028648648648648,0.30375881546254246,1,24
14,0.21538461538461542,0.21221719457013574,0.03957942787149153,-0.033635985841546624,0.14200271493212674,0.21231320970618048,1,43
15,0.4211711711711711,0.2355855855855856,0.1116905487160389,0.2516321908094573,0.21343603603603603,0.2204955563688869,1,79
16,0.49729729729729727,0.34459459459459457,0.04913808238704165,0.03451533466728207,0.2642846846846847,0.3387255746103629,1,144
17,0.39819819819819824,0.19504504504504508,0.1053907386787738,0.1978253555116008,0.20025405405405405,0.19468212638195473,1,261
18,0.2954954954954955,0.18603603603603602,0.16186995282652658,0.1748831386957676,0.13760360360360357,0.1687317275723918,1,475
19,0.15791855203619906,0.2076923076923077,0.21742501345231338,-0.034458436678246954,0.16065520361990954,0.18450898269573798,1,865
20,0.38378378378378375,0.19549549549549552,0.10064485078644977,0.2874168962778868,0.20209777563277562,0.1803053146297861,2,4
21,0.4545045045045045,0.21936936936936938,0.07483976156237909,0.010643162806193474,0.22853783783783785,0.21998150242840384,2,7
22,0.38513513513513514,0.19189189189189187,0.11184819595844683,0.1811250291938158,0.18533423423423426,0.18155692921652253,2,13
23,0.2563063063063063,0.11846846846846848,0.21510818753451955,0.2069539401870907,0.13425675675675677,0.11525680145413189,2,24
24,0.14615384615384616,0.1429864253393665,0.3023105900811799,-0.05231026388896874,0.13703076923076926,0.14301509000088317,2,43
25,0.3531531531531532,0.15855855855855858,0.1431836788957817,0.25281489727979906,0.17701295366795367,0.14305442936439858,2,79
26,0.40585585585585593,0.17477477477477477,0.09332899152862953,0.0372491478786948,0.177954054054054,0.17168196178051648,2,144
27,0.38603603603603603,0.2045045045045045,0.10824913773414195,0.17691168016533,0.17214684684684686,0.19560552134516626,2,261
28,0.2396396396396397,0.09864864864864864,0.23228251935236616,0.2553681285636212,0.11079184684684687,0.09886200983180907,2,475
29,0.1090497737556561,0.11764705882352941,0.4184860471959094,-0.05072758059625493,0.13065164188752423,0.11750380580544606,2,865
30,0.28108108108108104,0.16216216216216214,0.15205198672711717,0.2900013574902468,0.11994659513409514,0.13459736335120936,3,4
31,0.3644144144144144,0.17297297297297298,0.0915081096161141,0.04846050071554168,0.15371981981981983,0.1704239716211601,3,7
32,0.3022522522522523,0.12882882882882885,0.13701109079151635,0.2148739693886923,0.14380720720720722,0.11812095825536466,3,13
33,0.15495495495495498,0.08873873873873875,0.3119343172189392,0.21074210968102441,0.09171278457028458,0.08857846021197928,3,24
34,0.0742081447963801,0.10904977375565612,0.5009030284635461,-0.037692679202074884,0.10426459419665302,0.10983491182964975,3,43
35,0.2355855855855856,0.22567567567567565,0.15762953181431655,0.20817556783598037,0.10435832968332967,0.18307932779605118,3,79
36,0.3045045045045045,0.15045045045045047,0.11313280891964901,0.05346267495645379,0.13764594594594595,0.15002164406045362,3,144
37,0.2648648648648648,0.09144144144144142,0.12404815158762679,0.263335622676842,0.13072252252252253,0.09082331543358224,3,261
38,0.11216216216216217,0.08423423423423423,0.3624377645925777,0.23545934923873127,0.09473567726567726,0.0846401880721974,3,475
39,0.04479638009049773,0.10180995475113122,0.6167574217450621,-0.046847099411061285,0.08467538478615404,0.10170361305233844,3,865
40,0.17162162162162162,0.24414414414414418,0.2041978803269378,0.16263772115468314,0.08723353114952573,0.1790933665898432,4,4
