,error_rf,error_kdf,kappa_rf,kappa_kdf,ece_rf,ece_kdf,fold,sample
0,0.26225000000000004,0.9,0.7086111111111111,0.0,0.427616,0.0,0,20
1,0.27549999999999997,0.9,0.6938888888888889,0.0,0.412303,0.0,0,32
2,0.2555,0.9,0.716111111111111,0.0,0.43578149999999993,0.0,0,52
3,0.27125,0.89975,0.6986111111111111,0.0002777777777777768,0.4182065,0.00025,0,85
4,0.25775,0.9,0.7136111111111111,0.0,0.42852200000000007,0.0,0,138
5,0.1825,0.9,0.7972222222222223,0.0,0.4437125,0.0,0,225
6,0.20549999999999996,0.89975,0.7716666666666667,0.0002777777777777768,0.4190435,0.00025,0,365
7,0.1955,0.8995,0.7827777777777778,0.0005555555555555536,0.431024,0.00075,0,592
8,0.20400000000000001,0.9,0.7733333333333332,0.0,0.4271055,0.00025,0,961
9,0.1825,0.9,0.7972222222222223,0.0,0.4306175,0.00025,0,1560
10,0.14899999999999997,0.89825,0.8344444444444443,0.0019444444444444374,0.38177449999999996,0.009,1,20
11,0.13174999999999998,0.899,0.8536111111111111,0.0011111111111111293,0.3980449999999999,0.0035000000000000005,1,32
12,0.13674999999999998,0.8995000000000001,0.8480555555555556,0.0005555555555555536,0.392957,0.0052499999999999995,1,52
13,0.14950000000000002,0.89975,0.8338888888888889,0.0002777777777777768,0.3857864999999999,0.00525,1,85
14,0.1395,0.89925,0.845,0.0008333333333333304,0.38672500000000004,0.00475,1,138
15,0.12225000000000001,0.9,0.8641666666666667,0.0,0.32819750000000003,0.015000000000000003,1,225
16,0.10674999999999998,0.89925,0.881388888888889,0.0008333333333333304,0.34407150000000003,0.011,1,365
17,0.10325000000000002,0.89875,0.8852777777777778,0.001388888888888884,0.34221650000000003,0.01475,1,592
18,0.09475,0.8985000000000001,0.8947222222222223,0.0016666666666666607,0.3677785,0.0125,1,961
19,0.11099999999999999,0.8975000000000002,0.8766666666666667,0.002777777777777779,0.33123349999999996,0.010499999999999999,1,1560
20,0.09525,0.9,0.8941666666666667,0.0,0.29550299999999996,0.012,2,20
21,0.08575,0.89975,0.9047222222222222,0.0002777777777777768,0.29535600000000006,0.014250000000000002,2,32
22,0.08374999999999999,0.89975,0.9069444444444447,0.0002777777777777768,0.3014305,0.02375,2,52
23,0.0895,0.8985000000000001,0.9005555555555557,0.0016666666666666607,0.29898900000000006,0.021500000000000002,2,85
24,0.08249999999999999,0.9,0.9083333333333334,0.0,0.2897595,0.01775,2,138
25,0.07549999999999998,0.8995000000000001,0.9161111111111111,0.0005555555555555536,0.2460195,0.028749999999999998,2,225
26,0.07,0.9,0.9222222222222223,0.0,0.257324,0.020499999999999997,2,365
27,0.067,0.9,0.9255555555555557,0.0,0.25501549999999995,0.0235,2,592
28,0.07475,0.9,0.9169444444444445,0.0,0.251722,0.030000000000000006,2,961
29,0.06749999999999999,0.9,0.925,0.0,0.245445,0.018750000000000003,2,1560
30,0.05925000000000001,0.9,0.9341666666666667,0.0,0.221593,0.025500000000000002,3,20
31,0.049750000000000016,0.9,0.9447222222222222,0.0,0.22909100000000002,0.025250000000000005,3,32
32,0.05450000000000003,0.9,0.9394444444444445,0.0,0.2255515,0.029000000000000005,3,52
33,0.053750000000000006,0.9,0.9402777777777779,0.0,0.22683999999999999,0.035,3,85
34,0.06000000000000001,0.9,0.9333333333333332,0.0,0.20148899999999997,0.027750000000000004,3,138
35,0.049,0.9,0.9455555555555556,0.0,0.192951,0.03075,3,225
36,0.043000000000000003,0.9,0.9522222222222222,0.0,0.19237500000000002,0.027000000000000003,3,365
37,0.05050000000000001,0.9,0.943888888888889,0.0,0.192622,0.0305,3,592
38,0.050749999999999997,0.9,0.9436111111111112,0.0,0.1929275,0.03874999999999999,3,961
39,0.042,0.9,0.9533333333333334,0.0,0.1820205,0.031000000000000007,3,1560
40,0.039500000000000014,0.9,0.956111111111111,0.0,0.1695625,0.033249999999999995,4,20
41,0.030500000000000006,0.9,0.9661111111111111,0.0,0.1716085,0.034999999999999996,4,32
42,0.04075000000000002,0.9,0.9547222222222222,0.0,0.16713500000000003,0.0365,4,52
43,0.042499999999999996,0.9,0.9527777777777777,0.0,0.16704149999999998,0.042499999999999996,4,85
44,0.037750000000000006,0.9,0.9580555555555554,0.0,0.152393,0.03125,4,138
45,0.03200000000000001,0.9,0.9644444444444444,0.0,0.148651,0.036,4,225
46,0.027000000000000024,0.9,0.97,0.0,0.1479795,0.040999999999999995,4,365
47,0.03500000000000001,0.9,0.961111111111111,0.0,0.14823950000000002,0.039999999999999994,4,592
48,0.034250000000000023,0.9,0.9619444444444444,0.0,0.145946,0.04675,4,961
49,0.029500000000000016,0.9,0.9672222222222222,0.0,0.132922,0.038,4,1560
