,error_rf,error_kdf,kappa_rf,kappa_kdf,ece_rf,ece_kdf,fold,sample
0,0.37021696252465486,0.08579881656804735,0.10652911683967839,0.044484636088982565,0.16510216962524654,0.09840435313853116,0,4
1,0.47416173570019726,0.13925049309664694,0.05330060823112244,0.0549580686659352,0.1488449704142012,0.13476844552834674,0,7
2,0.286785009861933,0.10591715976331359,0.2276630374122511,0.1376769203797354,0.13198185404339252,0.08688631664173938,0,15
3,0.5037475345167652,0.1232741617357002,0.053614175938575995,0.07031032370634846,0.2862343195266272,0.0884631322512057,0,31
4,0.46403162055335967,0.10375494071146245,0.054734272702674634,0.09614282268767375,0.20409249011857708,0.07770190849620688,0,62
5,0.35779092702169624,0.20355029585798817,0.09635345647981061,0.10162067392312787,0.13267218934911243,0.27452998557656433,0,125
6,0.432741617357002,0.3719921104536489,0.07624885346470792,0.05994726426208578,0.1797881656804734,0.36250370408242805,0,249
7,0.3668639053254438,0.19447731755424064,0.15843010607903402,0.17264054876145132,0.13605207100591715,0.3009503080366394,0,497
8,0.33530571992110453,0.23570019723865882,0.10709609629417574,0.12448098865925142,0.17617948717948717,0.2689585452890904,0,991
9,0.4051383399209486,0.27786561264822135,0.10692905043468434,0.11853850760515469,0.1477814229249012,0.3045954242836533,0,1975
10,0.2400394477317554,0.24398422090729782,0.16169489076625085,0.14762484208623425,0.11498027613412229,0.2610757398479243,1,4
11,0.4211045364891518,0.4061143984220907,0.11464503853644273,0.09761156017432795,0.14838658777120317,0.39810658116398967,1,7
12,0.2887573964497041,0.2994082840236686,0.181120672347901,0.17384752854948804,0.12520473372781063,0.2992357557071819,1,15
13,0.2792899408284023,0.2895463510848126,0.133702714811883,0.1143824306823202,0.1516895463510848,0.28194520172915793,1,31
14,0.3322134387351779,0.36284584980237156,0.13793751727276046,0.10770337659813686,0.14490395256916996,0.3609590492072818,1,62
15,0.23530571992110452,0.2794871794871795,0.19326151917113482,0.16587120516677775,0.08026074950690336,0.27461981863173374,1,125
16,0.3603550295857988,0.44260355029585796,0.142843773035594,0.10938199991105142,0.1428378698224852,0.43355416355416604,1,249
17,0.2214990138067061,0.25463510848126236,0.26059795511266554,0.22504816375273468,0.11245996055226823,0.2519982606661866,1,497
18,0.3214990138067061,0.4473372781065089,0.1231034495783824,0.08424733511192067,0.13384220907297828,0.43296944929059533,1,991
19,0.2982213438735178,0.3924901185770751,0.1772255714761724,0.13223363336196353,0.10007035573122532,0.3815217203746619,1,1975
20,0.19861932938856017,0.27731755424063115,0.2102069248962386,0.17366320306222008,0.07745641025641026,0.27434879192480144,2,4
21,0.34773175542406315,0.4958579881656805,0.15413802243020902,0.09359793028193138,0.13065364891518735,0.4912366420163819,2,7
22,0.19783037475345164,0.29270216962524664,0.28854508172087207,0.20987191337076444,0.08898934911242604,0.28447506355912305,2,15
23,0.27692307692307694,0.5333333333333333,0.15917240552654313,0.06843739525709899,0.11471597633136092,0.5257187785790534,2,31
24,0.2608695652173913,0.4169960474308301,0.2091484451070352,0.11990037731007712,0.08355731225296444,0.4087780296179881,2,62
