,error_rf,error_kdf,kappa_rf,kappa_kdf,ece_rf,ece_kdf,fold,sample
0,0.48599999999999993,0.6019,0.03967413632262858,0.021909815093051767,0.20192580000000002,0.5896223812955668,0,4
1,0.38499999999999995,0.4769,0.04581650209121284,0.005424143628636602,0.08471560000000002,0.4643748836760596,0,8
2,0.47250000000000003,0.4095,0.01141605474109011,-0.0033811473613899468,0.10958359999999998,0.40413814238291473,0,18
3,0.4288,0.4795999999999999,0.07033093472410405,0.01716189264826241,0.096519,0.4437557097527665,0,39
4,0.41,0.3827000000000001,0.06518731585332281,0.033569872550272314,0.1482226,0.39245186232858015,0,85
5,0.4241999999999999,0.5474,0.06684426217468623,0.037983358177450334,0.11759300000000002,0.5214805101640132,0,183
6,0.3467,0.47640000000000005,0.10293565714279378,0.06504745748811083,0.09765399999999999,0.44502162475376217,0,393
7,0.43439999999999995,0.47919999999999996,0.04508791081079613,0.03786609970735584,0.094534,0.45531928576999786,0,844
8,0.39699999999999996,0.5123,0.06450061292806544,0.049969594551157494,0.0813962,0.4853373012700498,0,1815
9,0.41790000000000005,0.5147999999999999,0.07843236976374274,0.06531410518194491,0.12016299999999999,0.49192778687152144,0,3899
10,0.3963,0.4871,0.10691861264682134,0.07194533285472116,0.0783242,0.41547997310936824,1,4
11,0.3652,0.5281,0.11590933790094604,0.06487409409907688,0.08220220000000002,0.45983397926996117,1,8
12,0.3795,0.3897,0.09496503424999338,0.0938567279630482,0.08123,0.3183406882842962,1,18
13,0.3909,0.4556000000000001,0.10629766675963426,0.09867033625640467,0.07348460000000001,0.3727937509430896,1,39
14,0.38739999999999997,0.466,0.10077112474938055,0.08875475296163152,0.06594179999999998,0.3880817033573232,1,85
15,0.3617,0.3758,0.16376780201005856,0.16997387166067573,0.08338540000000001,0.265295847992704,1,183
16,0.30679999999999996,0.3563,0.20921588889756487,0.18390911704886173,0.08957860000000001,0.25287215727391416,1,393
17,0.3594,0.35400000000000004,0.16716784409138802,0.2054181526459664,0.07838359999999998,0.2415217754072189,1,844
18,0.3077,0.3742,0.21932517583681185,0.19051360014295304,0.0834016,0.2564087577791073,1,1815
19,0.31029999999999996,0.349,0.22954198382251426,0.21748778869385452,0.08492839999999999,0.22929411807347097,1,3899
20,0.26070000000000004,0.29069999999999996,0.31665366584027665,0.2850270922747883,0.1162164,0.17585298134339328,2,4
21,0.2394,0.2747,0.3357139844487073,0.2962003749661347,0.1137094,0.162093728125335,2,8
22,0.2333,0.2678,0.350911639346411,0.3195172156400241,0.1209438,0.14828457403259604,2,18
23,0.24910000000000004,0.2717,0.3183503180082766,0.30416109653829004,0.1069366,0.14905094797295043,2,39
24,0.21079999999999996,0.26160000000000005,0.3678429474347945,0.322667497032269,0.1211536,0.14195622812596037,2,85
25,0.1749,0.22529999999999997,0.463472653840732,0.3756303425587338,0.1282734,0.1133978397002395,2,183
26,0.1861,0.2123,0.4527736600524975,0.40450092387252223,0.1179924,0.10132910139958418,2,393
27,0.17060000000000003,0.21610000000000001,0.4628490882014612,0.39151499827506014,0.15427419999999997,0.09281398648484518,2,844
28,0.19260000000000002,0.215,0.4458026132894191,0.4017685192515826,0.13224160000000001,0.09819451736859987,2,1815
29,0.1702,0.23589999999999994,0.480569575479722,0.3861744853643753,0.14412060000000002,0.10718438306601216,2,3899
30,0.14940000000000003,0.19839999999999997,0.5269103001736377,0.42890909665524707,0.1337788,0.0859941637686651,3,4
31,0.139,0.18319999999999997,0.5489586046311553,0.45684081563850254,0.1366568,0.07796313976534719,3,8
32,0.15050000000000002,0.18180000000000002,0.5276584019379937,0.45673251292970585,0.1256216,0.07288076502964341,3,18
33,0.14740000000000003,0.16390000000000002,0.540792719955177,0.5020375511999109,0.13410219999999998,0.06293854566275302,3,39
34,0.1372,0.1931,0.5638263603609411,0.4535984385072089,0.150129,0.07041867305337265,3,85
35,0.11409999999999998,0.16820000000000004,0.6103068019177987,0.486291132003284,0.1322436,0.06462215261685136,3,183
36,0.11789999999999998,0.14880000000000002,0.6018987668559583,0.5241811532497958,0.12658779999999997,0.05425519419033291,3,393
37,0.10999999999999999,0.1519,0.6227919838379776,0.5162653940185957,0.1370186,0.051028839989955596,3,844
38,0.10159999999999998,0.13690000000000002,0.6492126313801364,0.5642677180386225,0.15155480000000005,0.04420127652654387,3,1815
39,0.10759999999999999,0.16100000000000003,0.6387386486285774,0.5149861636349469,0.14488360000000003,0.04517395573889134,3,3899
40,0.07149999999999995,0.17529999999999998,0.7206435024800925,0.4677348681166048,0.11738999999999997,0.06541200143048864,4,4
41,0.06959999999999995,0.16330000000000006,0.7305194927458879,0.49717107642739944,0.109972,0.053427296586812556,4,8
42,0.05860000000000004,0.16160000000000002,0.763201511627478,0.4895735876385091,0.12484880000000001,0.05565948080210489,4,18
43,0.05460000000000005,0.14550000000000002,0.7796623676001264,0.543795320287644,0.1372832,0.04396172048304493,4,39
44,0.057100000000000026,0.16670000000000001,0.7766683821084169,0.4995051289504631,0.1333424,0.04930096229340399,4,85
45,0.05500000000000005,0.18039999999999998,0.7705670620536933,0.4521328878854517,0.08774579999999998,0.06646959085134732,4,183
46,0.051500000000000046,0.17510000000000003,0.7889892641464157,0.47496107147771244,0.08403839999999997,0.05401152291747161,4,393
47,0.05020000000000004,0.16600000000000004,0.7846813347428541,0.48309860734933857,0.0892702,0.05388319657071964,4,844
48,0.043900000000000036,0.1562,0.8111697693099218,0.5257538397442685,0.09424719999999998,0.04348268722753501,4,1815
49,0.039300000000000036,0.18060000000000004,0.8333110001765218,0.47236980766464604,0.10164,0.05194064038600824,4,3899
