,error_rf,error_kdf,kappa_rf,kappa_kdf,ece_rf,ece_kdf,fold,sample
0,0.2929715302491103,0.526067615658363,0.6744410881707835,0.41534661160988834,0.4158145907473309,0.4916575688539505,0,20
1,0.2916370106761566,0.559964412811388,0.6759526347110665,0.3777583730190797,0.41765622775800715,0.5251597358024176,0,36
2,0.2891459074733096,0.5619217081850534,0.6787128176238306,0.3754372388801618,0.42044323843416376,0.5336517982773756,0,66
3,0.3052491103202847,0.5655693950177936,0.6608209945742161,0.3715455979857229,0.4082701067615659,0.5423241190873527,0,120
4,0.30258007117437724,0.6019572953736654,0.6637688636705941,0.3309438682606427,0.4082565836298932,0.5800211534557222,0,219
5,0.2144128113879004,0.4556939501779359,0.7617558858032042,0.4935407797671612,0.4460576512455517,0.4458229550940967,0,399
6,0.23238434163701066,0.47286476868327404,0.7417914533231139,0.47459566374522605,0.42745427046263346,0.46577424020044544,0,726
7,0.22241992882562273,0.47019572953736655,0.7528633021007554,0.47742672811689635,0.4426677935943061,0.46166876988322053,0,1323
8,0.24510676156583627,0.5205516014234874,0.7276402027623674,0.4213809457865085,0.4227197508896798,0.5129599640703304,0,2408
9,0.24777580071174374,0.45017793594306055,0.724677604965508,0.49984941301012953,0.41221423487544484,0.43924229966200495,0,4383
10,0.1390569395017794,0.25569395017793595,0.8454839408231066,0.7159435201108845,0.4265195729537366,0.2502439275315694,1,20
11,0.14644128113879007,0.2775800711743772,0.8372810031661837,0.691565996209911,0.4211492882562278,0.2711754538662027,1,36
12,0.13709964412811387,0.2572064056939502,0.8476619474672106,0.7142148591551901,0.42783131672597874,0.25160076182700536,1,66
13,0.16414590747330965,0.30818505338078295,0.8176060170237978,0.657572315928391,0.4106772241992883,0.302794562080349,1,120
14,0.17348754448398576,0.3031138790035587,0.8072179339951651,0.6631956539181922,0.39837758007117435,0.29710985792533273,1,219
15,0.09234875444839857,0.16806049822064056,0.897387210753425,0.813272314931116,0.3802304270462634,0.16295682915753568,1,399
16,0.10302491103202846,0.16120996441281138,0.8855243572480026,0.8208821323178824,0.37928327402135226,0.15551533023039577,1,726
17,0.10008896797153026,0.16565836298932385,0.8887878017525213,0.8159440314870281,0.374232384341637,0.160566275198006,1,1323
18,0.10427046263345197,0.1879893238434164,0.8841380949468167,0.7911358936617882,0.38204982206405697,0.1816785012109144,1,2408
19,0.1130782918149466,0.1909252669039146,0.8743544044924615,0.787873070832279,0.36949768683274026,0.18556411864373606,1,4383
20,0.0688612099644128,0.11654804270462633,0.9234851692932315,0.8705048362952486,0.33636494661921706,0.1126838303550091,2,20
21,0.07838078291814948,0.11316725978647683,0.9129066463850719,0.8742585657898616,0.3331653024911032,0.10934246402585676,2,36
22,0.07277580071174376,0.12686832740213522,0.9191372644463531,0.8590419505165329,0.33924217081850533,0.1223258732210762,2,66
23,0.07669039145907472,0.13469750889679716,0.9147853187574778,0.8503446313820255,0.3448329181494662,0.13089921882157257,2,120
24,0.0840747330960854,0.13096085409252672,0.9065821529326689,0.8544939528074675,0.3395304270462633,0.1267842305730962,2,219
25,0.053113879003558725,0.08362989323843414,0.940983068631023,0.9070804723960311,0.28691370106761566,0.08071437197420955,2,399
26,0.06485765124555161,0.08629893238434164,0.9279333998363771,0.9041106089362021,0.28453772241992875,0.08298478686556518,2,726
27,0.05862989323843417,0.08941281138790033,0.9348548595749596,0.9006535096149711,0.2851338078291815,0.08497473382242929,2,1323
28,0.06379003558718861,0.09955516014234875,0.9291198215904624,0.8893869118155427,0.29546103202846974,0.09612788378558947,2,2408
29,0.060943060498220625,0.0965302491103203,0.932285771129487,0.8927519376354025,0.2986628113879004,0.09343037978423094,2,4383
30,0.04252669039145908,0.06752669039145909,0.9527469703965201,0.9249720036477364,0.23813362989323847,0.06500902364090506,3,20
31,0.0427935943060498,0.05854092526690393,0.9524498187356084,0.9349537448081493,0.2520556939501779,0.05601477980509058,3,36
32,0.043772241992882564,0.0603202846975089,0.9513638139044772,0.9329783726187209,0.24244288256227758,0.05760360284472854,3,66
33,0.0447508896797153,0.06921708185053381,0.9502755330921013,0.9230926080992263,0.26040693950177946,0.06618916312415357,3,120
34,0.04991103202846975,0.07571174377224199,0.9445422422306688,0.9158792787066249,0.26172330960854095,0.07197371231422141,3,219
35,0.03345195729537367,0.048576512455516016,0.9628302889367453,0.9460262980549132,0.2026683274021352,0.04693928773705649,3,399
36,0.031227758007117447,0.0436832740213523,0.9653011115475476,0.9514617767767455,0.2140355871886121,0.04248270181313775,3,726
37,0.029982206405693945,0.04697508896797152,0.9666861605264211,0.9478061366209861,0.21093896797153028,0.04484080413410548,3,1323
38,0.03852313167259787,0.05889679715302491,0.957195806127411,0.934559538549516,0.21969181494661924,0.05565255616748042,3,2408
39,0.03629893238434164,0.05738434163701067,0.9596671497951478,0.9362410287574457,0.2287635231316726,0.054753078795089026,3,4383
