,error_rf,error_kdf,kappa_rf,kappa_kdf,ece_rf,ece_kdf,fold,sample
0,0.5286666666666667,0.4966666666666667,0.0508366683881548,0.03605866464688334,0.37345066666666665,0.49352997029696305,0,4
1,0.48200000000000004,0.516,0.08206125173069476,0.08197328885207998,0.28896399999999994,0.4985123134702715,0,6
2,0.42333333333333323,0.524,0.09816237105581031,0.06172461500703108,0.3033626666666666,0.501705672401961,0,12
3,0.4402684563758389,0.49664429530201337,0.10861470426781679,0.041295449994090294,0.23822684563758387,0.48519826915843023,0,21
4,0.40134228187919463,0.514765100671141,0.08668998115686324,-0.03604409539840836,0.27743489932885906,0.4959173927822735,0,36
5,0.5953333333333333,0.5993333333333334,0.0007147541596918217,0.08144338406268724,0.3849692,0.5585580379440541,0,63
6,0.4033333333333332,0.41999999999999993,0.08252367363106948,0.06653747171165472,0.29777066666666674,0.4024514368184347,0,110
7,0.43199999999999994,0.39466666666666667,0.06133807695889931,0.18153793040840244,0.2865893333333333,0.37726933076127356,0,192
8,0.4812080536912752,0.47919463087248326,0.019410750319075087,0.030125765378460557,0.2843369127516779,0.45417130460769223,0,335
9,0.3711409395973154,0.27852348993288584,0.17217563987165171,0.3029903356225762,0.21290469798657713,0.26551408445800184,0,583
10,0.6073333333333333,0.534,0.023755872930838817,0.15190179773520984,0.41167800000000004,0.43933303317852096,1,4
11,0.4926666666666667,0.388,0.04941128544100611,0.13456657658991134,0.30272033968253975,0.3126390904952463,1,6
12,0.33999999999999997,0.25,0.1296328518109155,0.20704923467699263,0.21296766666666667,0.19603932115256387,1,12
13,0.46174496644295304,0.48590604026845635,0.0939053978455786,0.04994508477040588,0.2731589645254075,0.44558441497842055,1,21
14,0.32550335570469796,0.2449664429530201,0.2370381744357517,0.2805718093869922,0.18991432406519654,0.18699794215412557,1,36
15,0.5973333333333333,0.584,0.04884881069293251,0.07984196226710856,0.40875213227513224,0.5214764586200681,1,63
16,0.5006666666666666,0.35933333333333334,0.061734273981065346,0.18770642434761223,0.2899118476190476,0.262710943056366,1,110
17,0.29133333333333333,0.29333333333333333,0.19552340165210197,0.20213263474519097,0.1993936603174603,0.2270303941211949,1,192
18,0.42214765100671137,0.40402684563758384,0.12606601207744722,0.18524295506739205,0.2695979002876318,0.3356479418268833,1,335
19,0.3013422818791946,0.2550335570469799,0.24456422930574956,0.28309385077245997,0.14651905081495686,0.18138177203166278,1,583
20,0.5913333333333334,0.4806666666666667,0.08800671595738993,0.19226108155146535,0.4435584289229289,0.3992003163919867,2,4
21,0.4826666666666667,0.30666666666666664,0.05640612030908012,0.23628011420245,0.2807518960557961,0.21076482632126242,2,6
22,0.29133333333333333,0.2573333333333333,0.11586292701519998,0.1664787659827363,0.19051505786435785,0.22347799919105618,2,12
23,0.4503355704697986,0.47919463087248326,0.11620332243563207,0.0681037483086536,0.3099409896665602,0.4159699682628341,2,21
24,0.28926174496644297,0.22617449664429526,0.23370634644561808,0.3322144086436435,0.16681699211675718,0.17220228734008686,2,36
25,0.6433333333333333,0.4833333333333333,0.0635500499993764,0.20791278507725125,0.492652622081622,0.36994657167549827,2,63
26,0.5240000000000001,0.30533333333333335,0.03487482394946182,0.22055382775662502,0.30901012355792357,0.19530489910150356,2,110
27,0.3106666666666667,0.2699999999999999,0.1057817693600847,0.11287869269482416,0.17923569802789802,0.20357689461476855,2,192
28,0.4671140939597316,0.44362416107382546,0.08297954539774871,0.1177335209234652,0.3247447759958163,0.37535823682112224,2,335
29,0.28120805369127516,0.23557046979865773,0.231412873303678,0.2655915042205666,0.13961067513001976,0.16164012129131067,2,583
30,0.6693333333333333,0.566,0.05567241513970054,0.14678039331814854,0.5200767719958348,0.4391882266574866,3,4
31,0.5439999999999999,0.284,0.016564766159426758,0.21936558482956164,0.32539387401117403,0.16805487330993515,3,6
32,0.2746666666666666,0.23533333333333334,0.0911825354430422,0.1303530659224362,0.18357510065120067,0.1800579131289048,3,12
